latitude_degree,latitude_minute,longitude_degree,longitude_minute,standard_length,total_length,weight,latitude,longitude,species,month,year
68.0,28.9,76.0,31.5,47,53,0.39,-68.4817,76.525,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,68,78,1.87,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,57,64,0.84,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,52,59,0.71,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,52,59,0.68,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,53,60,0.68,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,50,56,0.51,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,2.7,73.0,32.6,46,51,0.48,-67.045,73.54333000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,0.5,73.0,34.7,44,50,0.41,-67.0083,73.57833000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,0.5,73.0,34.7,45,51,0.44,-67.0083,73.57833000000001,PLEURAGRAMMA ANTARCTICUM,1,1993
67.0,29.7,64.0,45.7,100,114,6.15,-67.495,64.76167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.7,64.0,45.7,83,95,3.43,-67.495,64.76167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.7,64.0,45.7,79,91,3.06,-67.495,64.76167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.7,64.0,45.7,54,61,0.56,-67.495,64.76167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,28.8,65.0,8.7,45,51,0.45,-67.48,65.145,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,65.0,5.0,56,63,0.8,-67.4517,65.08333,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,65.0,5.0,59,67,0.8,-67.4517,65.08333,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,65.0,5.0,58,66,0.78,-67.4517,65.08333,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,84,2.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,90,3.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,104,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,90,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,107,123,9.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,93,2.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,88,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,78,1.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,96,111,5.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,88,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,90,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,79,3.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,87,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,92,3.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,91,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,89,101,3.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,85,0,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,81,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,87,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,77,86,2.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,82,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,87,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,81,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,81,1.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,93,103,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,88,100,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,73,85,1.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,104,4.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,96,3.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,102,116,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,96,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,101,115,5.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,81,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,93,105,4.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,85,2.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,98,113,6.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,100,114,5.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,101,4.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,85,97,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,91,3.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,79,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,91,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,106,4.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,73,84,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,104,115,7.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,89,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,85,96,3.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,84,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,86,97,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,97,110,5.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,90,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,77,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,75,85,2.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,78,1.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,102,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,91,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,79,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,102,117,8.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,98,110,7.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,94,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,89,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,94,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,82,94,4.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,94,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,91,3.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,94,4.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,90,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,82,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,93,4.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,93,103,5.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,77,87,3.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,3.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,87,99,5.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,93,105,6.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,97,110,6.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,91,103,5.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,86,98,3.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,81,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,90,2.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,88,98,4.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,88,99,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,95,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,89,100,4.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,78,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,87,101,4.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,92,106,5.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,92,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,91,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,77,89,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,80,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,75,84,2.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,91,100,4.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,101,4.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,3.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,96,105,4.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,91,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,91,3.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,85,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,95,110,6.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,88,101,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,87,95,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,90,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,112,130,10.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,73,83,2.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,82,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,89,102,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,86,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,77,89,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,107,5.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,94,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,91,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,66,77,1.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,91,101,5.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,109,120,8.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,2.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,85,96,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,93,104,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,89,100,4.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,81,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,81,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,78,1.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,73,84,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,87,100,4.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,96,0,5.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,90,2.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,77,88,3.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,79,2.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,100,4.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,90,3.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,85,97,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,75,87,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,80,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,79,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,83,96,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,79,91,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,96,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,88,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,79,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,98,0,5.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,90,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,107,5.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,92,3.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,75,84,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,94,3.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,94,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,88,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,2.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,96,3.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,82,92,2.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,92,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,98,3.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,2.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,99,113,6.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,106,5.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,96,110,5.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,82,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,81,1.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,80,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,92,101,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,109,5.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,91,106,4.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,100,0,5.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,87,98,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,70,80,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,86,95,3.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,68,78,1.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,86,99,3.8,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,106,5.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,82,96,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,84,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,91,3.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,86,2.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,86,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,94,105,5.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,83,3.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,80,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,88,101,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,81,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,84,1.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,74,84,2.1,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,66,76,1.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,79,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,84,97,4.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,67,77,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,83,2.0,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,90,100,3.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,80,91,2.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,78,89,2.2,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,72,80,1.4,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,69,79,1.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,81,91,2.6,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,66,75,1.3,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,76,86,1.9,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,75,86,2.5,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,81,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,29.4,69.0,1.3,71,82,1.7,-67.49,69.02167,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,90,103,3.7,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,102,115,7.0,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,114,127,11.1,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,120,138,12.0,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,144,162,21.2,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,89,101,4.2,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,107,120,7.2,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,113,129,9.1,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,121,137,10.2,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,126,145,13.9,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,84,95,2.4,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,94,107,4.6,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,82,95,3.0,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,86,99,3.4,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,107,123,8.3,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
67.0,27.1,64.0,52.0,120,137,11.6,-67.4517,64.86667,PLEURAGRAMMA ANTARCTICUM,2,1993
